,item_id,fill_qty,used_qty,code_name,unit_price,orders_placed,ordered_qty,leadtime_intdays_mean,leadtime_intdays_std,used_filled_ratio,used_ordered_ratio
700,58078,3565,2249.0,SUTURES,5.6483,51,4212.0,2.4313725490196076,1.9519723559598308,0.6308555399719495,0.5339506172839507
701,58556,22,50.0,MED SURG OTHER,27.24,29,185.0,0.0,0.0,2.272727272727273,0.2702702702702703
702,58574,634,305.0,INSTRUMENTS DISPOSABLE,5.5983,37,960.0,0.0,0.0,0.4810725552050473,0.3177083333333333
703,58614,83,10.0,MED SURG OTHER,1.5777,3,90.0,9.333333333333334,10.214368964029708,0.12048192771084337,0.1111111111111111
704,595,30,15.0,MED SURG NEEDLES,0.0659,4,70.0,0.0,0.0,0.5,0.21428571428571427
705,59812,1,66.0,INSTRUMENTS REUSABLE,633.45,51,150.0,0.0,0.0,66.0,0.44
706,59970,29,14.0,MED SURG OTHER,13.925,3,24.0,2.6666666666666665,1.1547005383792515,0.4827586206896552,0.5833333333333334
707,60162,8,1.0,INSTRUMENTS DISPOSABLE,141.24,4,7.0,0.0,0.0,0.125,0.14285714285714285
708,60163,8,21.0,INSTRUMENTS DISPOSABLE,112.05,34,103.0,0.0,0.0,2.625,0.20388349514563106
709,60239,16,32.0,SUTURES,5.2539,2,72.0,2.0,0.0,2.0,0.4444444444444444
710,605,104,67.0,MED SURG CATHETERS,9.04,74,153.0,0.0,0.0,0.6442307692307693,0.43790849673202614
711,60611,16,8.0,INSTRUMENTS DISPOSABLE,104.06,21,24.0,0.0,0.0,0.5,0.3333333333333333
712,60884,156,120.0,MED SURG OTHER,0.0,10,200.0,0.0,0.0,0.7692307692307693,0.6
713,60945,272,720.0,MED SURG OTHER,3.688,4,80.0,0.0,0.0,2.6470588235294117,9.0
714,61091,11,14.0,INSTRUMENTS DISPOSABLE,141.24,20,67.0,0.0,0.0,1.2727272727272727,0.208955223880597
715,61098,6,8.0,STAPLES,329.7167,17,21.0,0.0,0.0,1.3333333333333333,0.38095238095238093
716,61463,757,1079.0,SUTURES,8.6525,51,2832.0,2.6666666666666665,2.1322914122292635,1.4253632760898283,0.3810028248587571
717,61565,815,380.0,MED SURG OTHER,135.0,68,685.0,0.0,0.0,0.4662576687116564,0.5547445255474452
718,61784,10,12.0,MED SURG OTHER,356.5,6,24.0,4.5,1.51657508881031,1.2,0.5
719,62154,6,1.0,MED SURG OTHER,485.0,1,1.0,10.0,,0.16666666666666666,1.0
720,62556,170,132.0,MED SURG OTHER,120.0,30,300.0,0.0,0.0,0.7764705882352941,0.44
721,62745,266,123.0,PROSTHESES PLATES AND SCREWS,95.0,140,351.0,1.7516778523489933,1.6962041894407751,0.462406015037594,0.3504273504273504
722,62748,15,5.0,INSTRUMENTS DISPOSABLE,117.6,16,43.0,0.0,0.0,0.3333333333333333,0.11627906976744186
723,63063,18,3.0,ORTHOSES VASCULAR GRAFTS,1125.0,4,4.0,1.75,1.5,0.16666666666666666,0.75
724,63110,162,196.0,SUTURES,5.4542,26,456.0,5.576923076923077,7.343966649832102,1.2098765432098766,0.4298245614035088
725,63149,266,104.0,PROSTHESES PLATES AND SCREWS,98.0,131,315.0,1.789855072463768,2.052069984118136,0.39097744360902253,0.33015873015873015
726,63228,153,153.0,MED SURG OTHER,78.0,24,36.0,0.0,0.0,1.0,4.25
727,63229,153,163.0,MED SURG OTHER,78.0,25,37.0,0.0,0.0,1.065359477124183,4.405405405405405
728,63301,9,125.0,INSTRUMENTS DISPOSABLE,5.3571,15,1092.0,0.0,0.0,13.88888888888889,0.11446886446886446
729,63429,113,11.0,ORTHOSES VASCULAR GRAFTS,2415.0,14,16.0,1.5714285714285714,1.0163498575623617,0.09734513274336283,0.6875
730,63475,878,443.0,INSTRUMENTS DISPOSABLE,1.648,105,5800.0,0.0,0.0,0.5045558086560364,0.07637931034482759
731,63590,238,1.0,INSTRUMENTS REUSABLE,38.53,1,3.0,13.0,,0.004201680672268907,0.3333333333333333
732,63623,1,46.0,MED SURG OTHER,132.0,55,107.0,0.0,0.0,46.0,0.42990654205607476
733,63648,55,73.0,ORTHOSES VASCULAR GRAFTS,335.0,83,84.0,7.180722891566265,11.849816895069084,1.3272727272727274,0.8690476190476191
734,63666,4,7.0,ORTHOSES LENS,0.0,1,20.0,1.0,,1.75,0.35
735,63719,1,2.0,INSTRUMENTS REUSABLE,25.0,1,3.0,0.0,,2.0,0.6666666666666666
736,63951,704,665.0,MED SURG OTHER,46.85,198,852.0,0.0,0.0,0.9446022727272727,0.7805164319248826
737,63952,579,568.0,MED SURG OTHER,56.53,235,740.0,0.0,0.0,0.9810017271157168,0.7675675675675676
738,63953,333,227.0,MED SURG OTHER,44.67,127,290.0,0.0,0.0,0.6816816816816816,0.7827586206896552
739,63954,206,156.0,MED SURG OTHER,30.02,70,231.0,0.0,0.0,0.7572815533980582,0.6753246753246753
740,63955,353,320.0,MED SURG OTHER,61.2,136,428.0,0.0,0.0,0.9065155807365439,0.7476635514018691
741,63956,91,95.0,MED SURG OTHER,61.77,73,148.0,0.0,0.0,1.043956043956044,0.6418918918918919
742,63957,159,157.0,MED SURG OTHER,108.3,88,196.0,0.0,0.0,0.9874213836477987,0.8010204081632653
743,63958,180,134.0,MED SURG OTHER,72.63,71,196.0,0.0,0.0,0.7444444444444445,0.6836734693877551
744,63959,174,81.0,MED SURG OTHER,37.4,33,107.0,0.0,0.0,0.46551724137931033,0.7570093457943925
745,63979,45,16.0,MED SURG OTHER,16.5,9,32.0,0.0,0.0,0.35555555555555557,0.5
746,63980,530,335.0,SUTURES,3.8764,24,936.0,2.375,1.468880082121129,0.6320754716981132,0.3579059829059829
747,64021,13,45.0,MED SURG OTHER,0.0,24,66.0,0.0,0.0,3.4615384615384617,0.6818181818181818
748,6454,439,178.0,INSTRUMENTS DISPOSABLE,56.837,36,360.0,0.0,0.0,0.4054669703872437,0.49444444444444446
749,6491,9,208.0,MED SURG GUIDE WIRES,23.0,39,343.0,0.0,0.0,23.11111111111111,0.6064139941690962
750,652,1,31.0,MED SURG OTHER,0.0,7,56.0,0.0,0.0,31.0,0.5535714285714286
751,656,9,1.0,MED SURG OTHER,0.0,55,888.0,0.0,0.0,0.1111111111111111,0.0011261261261261261
752,657,5,1.0,MED SURG OTHER,0.0,99,1134.0,0.0,0.0,0.2,0.0008818342151675485
753,66465,1233,702.0,MED SURG DRESSINGS,18.67,236,1644.0,0.0,0.0,0.5693430656934306,0.42700729927007297
754,66595,67,1.0,MED SURG OTHER,0.0,11,22.0,0.0,0.0,0.014925373134328358,0.045454545454545456
755,66596,140,2.0,MED SURG OTHER,0.0,9,23.0,0.0,0.0,0.014285714285714285,0.08695652173913043
756,66665,73,69.0,PROSTHESES GYNAECOLOGY,722.0,35,128.0,4.228571428571429,5.936357143438541,0.9452054794520548,0.5390625
757,66929,214,149.0,SUTURES,2.6561,10,360.0,2.1,0.316227766016838,0.6962616822429907,0.41388888888888886
758,66935,117,494.0,GENERAL SUPPLIES,25.0,40,720.0,0.0,0.0,4.222222222222222,0.6861111111111111
759,67033,1140,363.0,MED SURG OTHER,18.5,86,575.0,0.0,0.0,0.31842105263157894,0.6313043478260869
760,67114,3,36.0,PROSTHESES BONE PURCHASES,829.5,18,41.0,4.777777777777778,5.3638830925054055,12.0,0.8780487804878049
761,67357,8,8.0,PROSTHESES GASTROENTEROLOGY,35.0,2,20.0,14.0,12.727922061357855,1.0,0.4
762,67630,166,165.0,SUTURES,2.94,11,396.0,2.0,0.4472135954999581,0.9939759036144579,0.4166666666666667
763,67856,6,160.0,INSTRUMENTS DISPOSABLE,5.3571,20,1092.0,0.0,0.0,26.666666666666668,0.14652014652014653
764,68103,47,8.0,SUTURES,2.6717,5,60.0,2.0,0.0,0.1702127659574468,0.13333333333333333
765,68237,7,45.0,INSTRUMENTS DISPOSABLE,105.0,23,50.0,0.0,0.0,6.428571428571429,0.9
766,68239,9,50.0,INSTRUMENTS DISPOSABLE,105.0,45,83.0,0.0,0.0,5.555555555555555,0.6024096385542169
767,68240,17,73.0,INSTRUMENTS DISPOSABLE,105.0,48,98.0,0.0,0.0,4.294117647058823,0.7448979591836735
768,68242,19,52.0,INSTRUMENTS DISPOSABLE,105.0,35,77.0,0.0,0.0,2.736842105263158,0.6753246753246753
769,68243,5,9.0,INSTRUMENTS DISPOSABLE,105.0,9,12.0,0.0,0.0,1.8,0.75
770,68247,10,21.0,INSTRUMENTS DISPOSABLE,105.0,25,40.0,0.0,0.0,2.1,0.525
771,68251,68,60.0,INSTRUMENTS DISPOSABLE,105.0,31,81.0,0.0,0.0,0.8823529411764706,0.7407407407407407
772,68252,3,3.0,INSTRUMENTS DISPOSABLE,105.0,11,13.0,0.0,0.0,1.0,0.23076923076923078
773,68257,10,9.0,INSTRUMENTS DISPOSABLE,105.0,18,26.0,0.0,0.0,0.9,0.34615384615384615
774,6844,473,44.0,MED SURG OTHER,0.0,27,81.0,0.0,0.0,0.09302325581395349,0.5432098765432098
775,68531,14,2.0,MED SURG OTHER,88.0,6,12.0,0.0,0.0,0.14285714285714285,0.16666666666666666
776,68686,272,231.0,PROSTHESES PLATES AND SCREWS,200.63,102,361.0,0.0,0.0,0.8492647058823529,0.6398891966759003
777,68831,98,87.0,INSTRUMENTS DISPOSABLE,56.951,34,113.0,0.0,0.0,0.8877551020408163,0.7699115044247787
778,68972,9,20.0,PROSTHESES BONE PURCHASES,214.99,11,32.0,3.090909090909091,1.4459976109624424,2.2222222222222223,0.625
779,69063,770,184.0,INSTRUMENTS DISPOSABLE,51.44,34,329.0,3.7714285714285714,8.812042943627551,0.23896103896103896,0.5592705167173252
780,69064,547,202.0,INSTRUMENTS DISPOSABLE,50.56,45,445.0,1.5777777777777777,1.0550503841671797,0.3692870201096892,0.45393258426966293
781,69083,355,60.0,MED SURG DRESSINGS,3.2958,15,132.0,0.0,0.0,0.16901408450704225,0.45454545454545453
782,69084,292,875.0,MED SURG OTHER,2.9528,202,2165.0,0.0,0.0,2.9965753424657535,0.40415704387990764
783,69085,528,578.0,MED SURG OTHER,3.9462,136,1426.0,0.0,0.0,1.0946969696969697,0.4053295932678822
784,69100,1030,369.0,INSTRUMENTS DISPOSABLE,50.46,58,684.0,1.9827586206896552,1.2494402860613834,0.35825242718446604,0.5394736842105263
785,69236,239,59.0,INSTRUMENTS DISPOSABLE,6.5733,10,120.0,3.6,1.4298407059684812,0.24686192468619247,0.49166666666666664
786,69698,14,7.0,MED SURG CATHETERS,185.0,20,33.0,3.6,4.0183788299577525,0.5,0.21212121212121213
787,69704,13,32.0,INSTRUMENTS DISPOSABLE,105.0,19,38.0,0.0,0.0,2.4615384615384617,0.8421052631578947
788,69863,51,6.0,MED SURG OTHER,0.0,13,52.0,0.0,0.0,0.11764705882352941,0.11538461538461539
789,69999,1,1.0,INSTRUMENTS DISPOSABLE,111.6667,1,6.0,4.0,,1.0,0.16666666666666666
790,70000,176,35.0,INSTRUMENTS DISPOSABLE,111.6667,20,120.0,0.0,0.0,0.19886363636363635,0.2916666666666667
791,70001,42,2.0,INSTRUMENTS DISPOSABLE,111.6667,6,36.0,2.6666666666666665,1.0327955589886446,0.047619047619047616,0.05555555555555555
792,70002,49,27.0,INSTRUMENTS DISPOSABLE,111.6667,12,72.0,0.0,0.0,0.5510204081632653,0.375
793,70003,110,212.0,INSTRUMENTS DISPOSABLE,19.0,37,259.0,2.864864864864865,6.421154976422172,1.9272727272727272,0.8185328185328186
794,70137,16,35.0,INSTRUMENTS DISPOSABLE,105.0,34,59.0,0.0,0.0,2.1875,0.5932203389830508
795,70416,43,76.0,INSTRUMENTS DISPOSABLE,50.56,31,170.0,0.0,0.0,1.7674418604651163,0.4470588235294118
796,70565,164,235.0,INSTRUMENTS DISPOSABLE,84.66,115,375.0,0.0,0.0,1.4329268292682926,0.6266666666666667
797,70612,331,125.0,SUTURES,4.0344,6,216.0,2.1666666666666665,0.408248290463863,0.3776435045317221,0.5787037037037037
798,70924,356,117.0,INSTRUMENTS DISPOSABLE,18.6,91,349.0,0.0,0.0,0.32865168539325845,0.335243553008596
799,71040,60,46.0,SUTURES,7.38,8,120.0,18.875,32.61654926129197,0.7666666666666667,0.38333333333333336
800,71360,380,362.0,INSTRUMENTS DISPOSABLE,145.0,85,466.0,1.8470588235294119,1.1902969052673686,0.9526315789473684,0.776824034334764
801,7142,359,56.0,MED SURG OTHER,0.0,10,432.0,0.0,0.0,0.15598885793871867,0.12962962962962962
802,71546,3,3.0,INSTRUMENTS DISPOSABLE,105.0,2,5.0,1.6666666666666667,0.5773502691896258,1.0,0.6
803,71756,4,6.0,INSTRUMENTS DISPOSABLE,85.86,1,6.0,1.0,,1.5,1.0
804,71839,90,29.0,SUPPLIES RESPIRATORY THERAPY,4.68,5,200.0,0.0,0.0,0.32222222222222224,0.145
805,71852,334,164.0,MED SURG OTHER,1.428,89,2531.0,0.0,0.0,0.49101796407185627,0.06479652311339391
806,71952,9,29.0,INSTRUMENTS DISPOSABLE,90.0,17,90.0,0.0,0.0,3.2222222222222223,0.32222222222222224
807,71976,615,205.0,MED SURG DRESSINGS,35.5,43,430.0,0.0,0.0,0.3333333333333333,0.47674418604651164
808,72291,1,92.0,MED SURG OTHER,0.0,56,140.0,0.0,0.0,92.0,0.6571428571428571
809,72462,7,17.0,SUTURES,17.4703,1,1.0,2.0,,2.4285714285714284,17.0
810,72734,15,81.0,INSTRUMENTS REUSABLE,71.5,10,60.0,6.1,8.543353491977777,5.4,1.35
811,72759,8872,1415.0,MED SURG OTHER,1.34,617,28342.0,0.0,0.0,0.15949053201082056,0.04992590501728883
812,72858,40,32.0,LINEN DRAPES OBS SURG DISP,89.175,10,50.0,0.0,0.0,0.8,0.64
813,73029,41,6.0,INSTRUMENTS DISPOSABLE,19.0,23,42.0,0.0,0.0,0.14634146341463414,0.14285714285714285
814,73072,676,107.0,PROSTHESES PLATES AND SCREWS,18.5,40,708.0,0.875,0.3349320635285418,0.15828402366863906,0.15112994350282485
815,7414,59,530.0,SUTURES,1.8642,18,648.0,2.2222222222222223,0.6467616667635545,8.983050847457626,0.8179012345679012
816,74180,57,170.0,MED SURG OTHER,72.0,119,422.0,0.0,0.0,2.982456140350877,0.4028436018957346
817,74307,1350,913.0,INSTRUMENTS DISPOSABLE,45.0,145,1226.0,0.0,0.0,0.6762962962962963,0.7446982055464927
818,74453,5,127.0,PROSTHESES PLATES AND SCREWS,19.5,3,36.0,1.6666666666666667,1.1547005383792517,25.4,3.5277777777777777
819,74507,272,365.0,SUTURES,8.7183,29,660.0,2.5172413793103448,1.572547742976628,1.3419117647058822,0.553030303030303
820,74797,45,11.0,MED SURG NEEDLES,0.0,1,144.0,17.0,,0.24444444444444444,0.0763888888888889
821,7482,62,348.0,SUTURES,2.6522,19,684.0,2.1578947368421053,1.213953957333768,5.612903225806452,0.5087719298245614
822,74968,509,275.0,INSTRUMENTS DISPOSABLE,13.1944,44,2412.0,0.0,0.0,0.5402750491159135,0.11401326699834162
823,75091,103,90.0,MED SURG OTHER,43.0,33,165.0,0.0,0.0,0.8737864077669902,0.5454545454545454
824,75129,224,140.0,MED SURG OTHER,51.98,81,182.0,0.0,0.0,0.625,0.7692307692307693
825,75130,898,598.0,MED SURG OTHER,39.02,205,782.0,0.0,0.0,0.6659242761692651,0.7647058823529411
826,75131,194,186.0,MED SURG OTHER,36.34,83,276.0,0.0,0.0,0.9587628865979382,0.6739130434782609
827,75140,78,39.0,INSTRUMENTS DISPOSABLE,65.21,11,87.0,0.0,0.0,0.5,0.4482758620689655
828,7520,16,193.0,MED SURG CATHETERS,12.0,41,302.0,0.0,0.0,12.0625,0.6390728476821192
829,75278,2,15.0,MED SURG OTHER,0.0,2,20.0,3.5,0.7071067811865476,7.5,0.75
830,75340,15,90.0,INSTRUMENTS DISPOSABLE,72.42,37,200.0,2.5945945945945947,7.417919218050674,6.0,0.45
831,75770,263,179.0,MED SURG OTHER,27.8308,61,390.0,0.0,0.0,0.6806083650190115,0.45897435897435895
832,75937,8256,5124.0,SUPPLIES RESPIRATORY THERAPY,7.1,500,25112.0,0.0,0.0,0.6206395348837209,0.2040458744823192
833,75938,733,185.0,MED SURG OTHER,0.0,270,4700.0,0.0,0.0,0.252387448840382,0.039361702127659576
834,76057,1993,6526.0,MED SURG OTHER,8.0,761,11591.0,0.0,0.0,3.274460612142499,0.5630230351134501
835,76230,131,112.0,MED SURG OTHER,28.3975,24,348.0,3.0833333333333335,2.1852602405298502,0.8549618320610687,0.3218390804597701
836,76634,39,31.0,MED SURG OTHER,458.84,34,55.0,2.676470588235294,1.147344450018181,0.7948717948717948,0.5636363636363636
837,76795,226,155.0,MED SURG OTHER,30.07,62,201.0,0.0,0.0,0.6858407079646017,0.7711442786069652
838,76796,141,92.0,MED SURG OTHER,30.555,9,144.0,0.0,0.0,0.6524822695035462,0.6388888888888888
839,77078,216,47.0,INSTRUMENTS DISPOSABLE,38.67,39,124.0,0.0,0.0,0.2175925925925926,0.3790322580645161
840,77318,68,49.0,MED SURG OTHER,12.5,15,150.0,1.0,0.0,0.7205882352941176,0.32666666666666666
841,77428,13,9.0,PROSTHESES GYNAECOLOGY,722.0,16,23.0,3.75,4.959838707054898,0.6923076923076923,0.391304347826087
842,77444,8,7.0,INSTRUMENTS DISPOSABLE,216.6667,19,58.0,0.0,0.0,0.875,0.1206896551724138
843,77467,175,150.0,LINEN DRAPES OBS SURG DISP,45.42,67,201.0,0.0,0.0,0.8571428571428571,0.746268656716418
844,77751,19,6.0,MED SURG OTHER,28.4,2,20.0,4.0,0.0,0.3157894736842105,0.3
845,77900,90,155.0,STAPLES,38.0483,15,192.0,2.8125,1.1086778913041726,1.7222222222222223,0.8072916666666666
846,77927,171,29.0,SUPPLIES RESPIRATORY THERAPY,21.8363,25,208.0,0.0,0.0,0.1695906432748538,0.13942307692307693
847,78040,11,11.0,MED SURG DRESSINGS,8.85,9,90.0,0.0,0.0,1.0,0.12222222222222222
848,78109,34,75.0,INSTRUMENTS DISPOSABLE,5.3571,20,840.0,0.0,0.0,2.2058823529411766,0.08928571428571429
849,7817,25,27.0,LINEN DRAPES OBS SURG DISP,11.4775,8,39.0,0.0,0.0,1.08,0.6923076923076923
850,78182,215,125.0,LINEN DRAPES OBS SURG DISP,2.4725,15,300.0,0.0,0.0,0.5813953488372093,0.4166666666666667
851,78215,4,4.0,INSTRUMENTS DISPOSABLE,214.54,6,6.0,0.0,0.0,1.0,0.6666666666666666
852,78247,368,428.0,MED SURG OTHER,15.0,96,817.0,0.0,0.0,1.1630434782608696,0.5238678090575275
853,78352,1,32.0,MED SURG CATHETERS,178.88,31,47.0,6.096774193548387,13.486672035036854,32.0,0.6808510638297872
854,78420,23,10.0,MED SURG OTHER,27.336,9,45.0,0.0,0.0,0.43478260869565216,0.2222222222222222
855,78442,42,15.0,MED SURG OTHER,75.618,3,30.0,14.0,11.0,0.35714285714285715,0.5
856,78462,44,51.0,MED SURG OTHER,69.926,6,60.0,1.8333333333333333,0.983192080250175,1.1590909090909092,0.85
857,7856,138,141.0,SUTURES,3.3619,9,324.0,3.0,2.29128784747792,1.0217391304347827,0.4351851851851852
858,78573,2922,20.0,MED SURG OTHER,0.0,235,207500.0,0.0,0.0,0.006844626967830253,9.63855421686747e-05
859,78595,75,40.0,MED SURG DRESSINGS,30.07,18,115.0,2.8333333333333335,1.2947859237091257,0.5333333333333333,0.34782608695652173
860,78631,11,11.0,MED SURG OTHER,44.2667,7,21.0,0.0,0.0,1.0,0.5238095238095238
861,78763,60,69.0,SUTURES,5.815,10,132.0,1.9,0.31622776601683794,1.15,0.5227272727272727
862,78866,44,3.0,INSTRUMENTS DISPOSABLE,48.578,5,25.0,4.4,1.51657508881031,0.06818181818181818,0.12
863,79024,27,13.0,MED SURG OTHER,21.0,24,36.0,0.0,0.0,0.48148148148148145,0.3611111111111111
864,79025,282,181.0,INSTRUMENTS DISPOSABLE,495.0,238,350.0,0.0,0.0,0.6418439716312057,0.5171428571428571
865,79144,6,60.0,PROSTHESES GASTROENTEROLOGY,23.56,38,150.0,0.0,0.0,10.0,0.4
866,79264,0,27.0,MED SURG DRESSINGS,42.1,8,65.0,5.875,11.82536619789365,inf,0.4153846153846154
867,79280,71,71.0,MED SURG OTHER,71.25,29,87.0,0.0,0.0,1.0,0.8160919540229885
868,79282,1,88.0,STAPLES,341.2267,137,161.0,0.0,0.0,88.0,0.546583850931677
869,79283,608,568.0,MED SURG OTHER,0.0,110,1130.0,0.0,0.0,0.9342105263157895,0.5026548672566372
870,79286,76,7.0,MED SURG OTHER,111.6667,21,114.0,0.0,0.0,0.09210526315789473,0.06140350877192982
871,79326,573,258.0,LINEN DRAPES OBS SURG DISP,0.0,16,320.0,0.0,0.0,0.450261780104712,0.80625
872,79429,123,20.0,MED SURG OTHER,0.6996,37,154.0,0.0,0.0,0.16260162601626016,0.12987012987012986
873,79490,11,4.0,MED SURG OTHER,10.675,2,20.0,4.0,0.0,0.36363636363636365,0.2
874,79542,8,8.0,MED SURG CATHETERS ANGIOPLASTICS,1.5648,27,294.0,0.0,0.0,1.0,0.027210884353741496
875,79543,2,132.0,MED SURG CATHETERS ANGIOPLASTICS,1.5974,34,1295.0,0.0,0.0,66.0,0.10193050193050193
876,79548,115,277.0,MED SURG NEEDLES,1.5974,74,3075.0,0.0,0.0,2.408695652173913,0.09008130081300814
877,79550,1,281.0,MED SURG CATHETERS ANGIOPLASTICS,1.5974,63,2950.0,0.0,0.0,281.0,0.09525423728813559
878,79655,45,46.1000000015,INSTRUMENTS DISPOSABLE,28.4,65,119.0,0.0,0.0,1.0244444444777778,0.3873949579957983
879,79679,5,6.0,MED SURG OTHER,13.1944,2,72.0,5.0,4.242640687119285,1.2,0.08333333333333333
880,79811,0,12.0,ORTHOSES HEART PROSTHETICS,0.0,9,14.0,0.0,0.0,inf,0.8571428571428571
881,79832,513,511.0,INSTRUMENTS DISPOSABLE,0.0,198,679.0,0.0,0.0,0.9961013645224172,0.7525773195876289
882,79833,79,39.0,INSTRUMENTS DISPOSABLE,0.0,34,49.0,0.0,0.0,0.4936708860759494,0.7959183673469388
883,79858,0,30.0,MED SURG DRESSINGS,16.7,13,80.0,0.0,0.0,inf,0.375
884,79888,182,185.0,MED SURG OTHER,56.3,41,219.0,0.0,0.0,1.0164835164835164,0.8447488584474886
885,79982,7,6.0,MED SURG OTHER,1.144,1,100.0,8.0,,0.8571428571428571,0.06
886,80049,11,2.0,MED SURG DRESSINGS,0.0,1,1.0,0.0,,0.18181818181818182,2.0
887,801,252,28.0,LAB SPECIMEN COLLECTION SUPPLIES,0.0,64,152.0,0.0,0.0,0.1111111111111111,0.18421052631578946
888,80192,6445,3428.0,MED SURG OTHER,9.5,299,9157.0,0.0,0.0,0.5318851823118697,0.3743584143278366
889,802,67,5.0,MED SURG OTHER,0.0,10,25.0,0.0,0.0,0.07462686567164178,0.2
890,80201,1,258.0,MED SURG OTHER,17.1,143,808.0,0.0,0.0,258.0,0.3193069306930693
891,80203,180,135.0,MED SURG OTHER,91.8,122,270.0,0.0,0.0,0.75,0.5
892,80204,498,414.0,MED SURG OTHER,51.15,210,520.0,0.0,0.0,0.8313253012048193,0.7961538461538461
893,80352,60,79.0,PROSTHESES STIMULAR DEEP BRAIN,150.0,18,86.0,3.5,4.780474994858836,1.3166666666666667,0.9186046511627907
894,80362,57,21.0,INSTRUMENTS DISPOSABLE,2.5833,14,144.0,0.0,0.0,0.3684210526315789,0.14583333333333334
895,80363,816,926.0,INSTRUMENTS DISPOSABLE,6.645,130,1512.0,0.0,0.0,1.1348039215686274,0.6124338624338624
896,80364,108,75.0,INSTRUMENTS DISPOSABLE,6.5433,19,228.0,0.0,0.0,0.6944444444444444,0.32894736842105265
897,80420,2426,7.0,MED SURG OTHER,68.16,3,30.0,1.0,0.0,0.0028854080791426216,0.23333333333333334
898,80422,95,41.0,MED SURG OTHER,60.957,11,110.0,1.0,0.0,0.43157894736842106,0.37272727272727274
899,80423,258,14.0,MED SURG OTHER,57.356,5,50.0,0.0,0.0,0.05426356589147287,0.28
900,80424,1,4.0,MED SURG OTHER,53.665,3,30.0,7.0,6.0,4.0,0.13333333333333333
901,80425,1,2.0,MED SURG OTHER,53.665,1,10.0,1.0,,2.0,0.2
902,80545,272,270.0,MED SURG OTHER,0.0,83,785.0,0.0,0.0,0.9926470588235294,0.34394904458598724
903,80652,814,586.0,INSTRUMENTS DISPOSABLE,0.0,17,1530.0,2.8823529411764706,1.1663164740528442,0.7199017199017199,0.38300653594771245
904,80748,6,29.0,MED SURG OTHER,800.0,34,44.0,2.735294117647059,0.9941898949582403,4.833333333333333,0.6590909090909091
905,80753,397,143.0,MED SURG OTHER,7.8333,5,324.0,4.8,1.7888543819998317,0.3602015113350126,0.44135802469135804
906,80861,600,555.0,MED SURG OTHER,41.09,197,848.0,0.0,0.0,0.925,0.6544811320754716
907,80918,133,294.0,INSTRUMENTS DISPOSABLE,76.5417,83,475.0,0.0,0.0,2.210526315789474,0.6189473684210526
908,80919,85,130.0,INSTRUMENTS DISPOSABLE,63.345,27,168.0,0.0,0.0,1.5294117647058822,0.7738095238095238
909,80950,925,600.0,MED SURG OTHER,13.905,64,1360.0,0.0,0.0,0.6486486486486487,0.4411764705882353
910,81003,242,259.0,INSTRUMENTS DISPOSABLE,63.345,62,498.0,0.0,0.0,1.0702479338842976,0.5200803212851406
911,81166,3,33.0,INSTRUMENTS DISPOSABLE,0.0,39,56.0,0.0,0.0,11.0,0.5892857142857143
912,81184,182,158.0,PROSTHESES PLATES AND SCREWS,36.0,27,468.0,2.4074074074074074,7.115850450601645,0.8681318681318682,0.33760683760683763
913,81235,2,6.0,MED SURG NEEDLES,14.4,3,30.0,1.0,0.0,3.0,0.2
914,81419,21,20.0,INSTRUMENTS DISPOSABLE,595.0,43,43.0,0.0,0.0,0.9523809523809523,0.46511627906976744
915,81491,483,460.0,MED SURG OTHER,37.76,261,812.0,0.0,0.0,0.9523809523809523,0.5665024630541872
916,81492,49,41.0,MED SURG OTHER,59.25,63,140.0,0.0,0.0,0.8367346938775511,0.29285714285714287
917,81515,17,1019.0,INSTRUMENTS DISPOSABLE,6.2448,90,1386.0,0.0,0.0,59.94117647058823,0.7352092352092352
918,81533,19,290.0,MED SURG NEEDLES,65.0,27,330.0,1.6296296296296295,1.114524670954054,15.263157894736842,0.8787878787878788
919,81676,63,54.0,MED SURG OTHER,26.355,8,80.0,0.0,0.0,0.8571428571428571,0.675
920,81691,119,72.0,SUTURES,2.6272,4,144.0,3.75,2.217355782608345,0.6050420168067226,0.5
921,81692,61,139.0,SUTURES,2.7567,8,288.0,2.25,0.46291004988627565,2.278688524590164,0.4826388888888889
922,81733,167,166.0,SUTURES,4.9739,9,324.0,4.0,6.0,0.9940119760479041,0.5123456790123457
923,81812,1189,1132.0,MED SURG OTHER,34.2,328,2628.0,0.0,0.0,0.9520605550883096,0.4307458143074581
924,81891,44,24.0,LINEN DRAPES OBS SURG DISP,3.8955,3,60.0,0.0,0.0,0.5454545454545454,0.4
925,81910,400,854.0,MED SURG ADMIN SETS IV,11.9771,200,2337.0,0.0,0.0,2.135,0.3654257595207531
926,81920,138,37.0,MED SURG DRESSINGS,22.5,8,40.0,0.0,0.0,0.26811594202898553,0.925
927,82040,2,1.0,STAPLES,125.4,5,3.0,0.0,0.0,0.5,0.3333333333333333
928,82044,81,8.0,INSTRUMENTS DISPOSABLE,96.9,15,18.0,0.0,0.0,0.09876543209876543,0.4444444444444444
929,82087,134,118.0,MED SURG OTHER,30.78,17,170.0,1.3529411764705883,0.9963167462326072,0.8805970149253731,0.6941176470588235
930,82092,2,17.0,MED SURG DRESSINGS,6.5,9,60.0,0.0,0.0,8.5,0.2833333333333333
